"text","extracted_text","cleaned_text","normalized_text","processed","sentiment_label","likes","reply_count","created_time_formatted"
"Agustinshoopp’s comment: bagi template capcut ya ka🙏","bagi template capcut ya ka🙏","bagi template capcut ya ka","bagi template capcut ya ka","template capcut ka","netral","0","0","2025-02-17 04:05:47"
"D O S’s comment: tapi bnyk juga yg kabur keluar negri. kmaren kmaren rame tuh minta tolong di pulangkan Ama pak Prabowo 🗿🗿🗿","tapi bnyk juga yg kabur keluar negri. kmaren kmaren rame tuh minta tolong di pulangkan Ama pak Prabowo 🗿🗿🗿","tapi bnyk juga yg kabur keluar negri kmaren kmaren rame tuh minta tolong di pulangkan ama pak prabowo","tapi bnyk juga yang kabur keluar negri kmaren kmaren rame tuh minta tolong di pulangkan ama pak prabowo","bnyk kabur negri kmaren kmaren rame tolong pulang ama prabowo","netral","0","0","2025-02-20 05:04:00"
"Fadil’s comment: capek banget hidup di konoha🗿","capek banget hidup di konoha🗿","capek banget hidup di konoha","capek banget hidup di konoha","capek banget hidup konoha","negatif","0","0","2025-02-17 06:29:13"
"jayden2’s comment: andai ortu setuju🗿","andai ortu setuju🗿","andai ortu setuju","andai ortu setuju","andai ortu tuju","positif","0","0","2025-02-12 02:51:02"
"biarin aja pa orang kurang bersukur ya gitu","biarin aja pa orang kurang bersukur ya gitu","biarin aja pa orang kurang bersukur ya gitu","biarin aja pa orang kurang bersukur ya begitu","biarin aja pa orang bersukur","negatif","0","0","2025-02-19 23:47:55"
"Al3xaa_’s comment: pahlawan be like : mending gak gw merdekain 4nj1ng😌🙏","pahlawan be like : mending gak gw merdekain 4nj1ng😌🙏","pahlawan be like mending gak gw merdekain 4nj1ng","pahlawan be like mending tidak saya merdekain 4nj1ng","pahlawan be mending merdekain","negatif","0","0","2025-02-21 11:02:56"
"bismillah soon ya aku persiapkan semauanya dulu insyaallah 2027 yaa","bismillah soon ya aku persiapkan semauanya dulu insyaallah 2027 yaa","bismillah soon ya aku persiapkan semauanya dulu insyaallah 2027 yaa","bismillah soon ya saya persiapkan semauanya dulu insyaallah 2027 yaa","bismillah soon siap semauanya insyaallah yaa","positif","0","1","2025-02-10 13:01:18"
"coba tanya kenapa pada pindah.. karna disini susah dapat kerja😬","coba tanya kenapa pada pindah.. karna disini susah dapat kerja😬","coba tanya kenapa pada pindah karna disini susah dapat kerja","coba tanya kenapa pada pindah karena disini susah dapat kerja","coba pindah susah kerja","negatif","5","0","2025-02-12 14:48:41"
"debruyne’s comment: prinsip ku tk kerjo halal, akeh sitik syukuri, pngen barokah yo akeh i infaq sidaqoh e, karena saya percaya ajaran islam bahwa perbanyaklah infaq sodaqoh karena akan digantikan yg lbih oleh Allah, 😇","prinsip ku tk kerjo halal, akeh sitik syukuri, pngen barokah yo akeh i infaq sidaqoh e, karena saya percaya ajaran islam bahwa perbanyaklah infaq sodaqoh karena akan digantikan yg lbih oleh Allah, 😇","prinsip ku tk kerjo halal akeh sitik syukuri pngen barokah yo akeh i infaq sidaqoh e karena saya percaya ajaran islam bahwa perbanyaklah infaq sodaqoh karena akan digantikan yg lbih oleh allah","prinsip saya tk kerjo halal akeh sitik syukuri pngen barokah yo akeh i infaq sidaqoh e karena saya percaya ajaran islam bahwa perbanyaklah infaq sodaqoh karena akan digantikan yang lbih oleh allah","prinsip tk kerjo halal akeh sitik syukur pngen barokah yo akeh infaq sidaqoh percaya ajar islam banyak infaq sodaqoh ganti lbih allah","positif","0","0","2025-02-11 04:55:41"
"𝓜𝔂_𝓮𝓴𝓪88🌵’s comment: Jiwa nasionalisme saya cuma klw para pemain timnas aja pd maen bola,badminton sama volli pak","Jiwa nasionalisme saya cuma klw para pemain timnas aja pd maen bola,badminton sama volli pak","jiwa nasionalisme saya cuma klw para pemain timnas aja pd maen bolabadminton sama volli pak","jiwa nasionalisme saya cuma kalau para pemain timnas aja pd maen bolabadminton sama volli pak","jiwa nasionalisme main timnas aja pd maen bolabadminton volli","negatif","0","0","2025-02-20 02:22:30"
"lanjutkan pindah pindah","lanjutkan pindah pindah","lanjutkan pindah pindah","lanjutkan pindah pindah","lanjut pindah pindah","positif","1","0","2025-02-13 03:05:33"
"安妮’s comment: 🤣🤣🤣....gasss wae lah","🤣🤣🤣....gasss wae lah","gasss wae lah","gas wae lah","gas wae","positif","0","0","2025-02-17 09:14:21"
"del’s comment: gpp pada pindah aja, gua puyeng banyak org","gpp pada pindah aja, gua puyeng banyak org","gpp pada pindah aja gua puyeng banyak org","gpp pada pindah aja saya puyeng banyak orang","gpp pindah aja puyeng orang","positif","0","0","2025-02-16 16:33:10"
"abcdefuckyou’s comment: Walaupun banyak negeri ku jalani
Yang mahsyur permai di kata orang
Tetapi kampung dan rumahku
Di sanalah kurasa senang
Tanahku tak kulupakan
Engkau kubanggakan😌","Walaupun banyak negeri ku jalani
Yang mahsyur permai di kata orang
Tetapi kampung dan rumahku
Di sanalah kurasa senang
Tanahku tak kulupakan
Engkau kubanggakan😌","walaupun banyak negeri ku jalani yang mahsyur permai di kata orang tetapi kampung dan rumahku di sanalah kurasa senang tanahku tak kulupakan engkau kubanggakan","walaupun banyak negeri saya jalani yang mahsyur permai di kata orang tetapi kampung dan rumahku di sanalah kurasa senang tanahku tak kulupakan engkau kubanggakan","negeri jalan mahsyur permai orang kampung rumah sana rasa senang tanah lupa engkau bangga","netral","0","0","2025-02-14 17:00:48"
"N untuk Nazril’s comment: meragukan🥰🥰🥰","meragukan🥰🥰🥰","meragukan","meragukan","ragu","positif","0","0","2025-02-20 12:31:56"
"Muhammad Afrianto’s comment: Yg penting cuan 😂😂😂😂😂","Yg penting cuan 😂😂😂😂😂","yg penting cuan","yang penting cuan","cuan","negatif","0","0","2025-02-16 01:42:07"
"#kaburajadulu
#stopbayarpajak
suarakan terus","#kaburajadulu
#stopbayarpajak
suarakan terus","suarakan terus","suarakan terus","suara","netral","0","0","2025-02-18 11:53:12"
"Orang Biasa’s comment: tau kan kenapa papua mau merdeka juga 🗿","tau kan kenapa papua mau merdeka juga 🗿","tau kan kenapa papua mau merdeka juga","tau kan kenapa papua mau merdeka juga","tau papua merdeka","negatif","2","0","2025-02-13 06:52:55"
"Cornelia Nana’s comment: yuk gassss","yuk gassss","yuk gassss","yuk gas","gas","positif","0","0","2025-02-22 05:08:23"
"Está ben💢’s comment: cari kerja aja harus minimal maksimal","cari kerja aja harus minimal maksimal","cari kerja aja harus minimal maksimal","cari kerja aja harus minimal maksimal","cari kerja aja minimal maksimal","netral","1","0","2025-02-23 21:49:39"
"ada aja gebrakannya,kemaren gas juga ulah dia tuh😡😡","ada aja gebrakannya,kemaren gas juga ulah dia tuh😡😡","ada aja gebrakannyakemaren gas juga ulah dia tuh","ada aja gebrakannyakemaren gas juga ulah dia tuh","aja gebrakannyakemaren gas ulah","negatif","0","0","2025-02-20 04:38:38"
"ayra Sofia’s comment: ia km ngomong gini Krn dh JD Mentri,,kantongmu aman 😂😂😂","ia km ngomong gini Krn dh JD Mentri,,kantongmu aman 😂😂😂","ia km ngomong gini krn dh jd mentrikantongmu aman","ia kamu ngomong gini karena sudah jadi mentrikantongmu aman","ngomong gin mentrikantongmu aman","negatif","1","1","2025-02-12 07:25:44"
"~~《i'm Nothing》~~’s comment: saya juga meragukan nasionalisme para pejabat di negri ini,","saya juga meragukan nasionalisme para pejabat di negri ini,","saya juga meragukan nasionalisme para pejabat di negri ini","saya juga meragukan nasionalisme para pejabat di negri ini","ragu nasionalisme jabat negri","positif","0","0","2025-02-16 05:37:54"
"Cipta🌏’s comment: si paling nasionalisme,","si paling nasionalisme,","si paling nasionalisme","si paling nasionalisme","nasionalisme","negatif","0","0","2025-02-20 06:29:51"
"Winda Cold’s comment: Hidup itu realistis aja. yang asik yg dipilih😁","Hidup itu realistis aja. yang asik yg dipilih😁","hidup itu realistis aja yang asik yg dipilih","hidup itu realistis aja yang asik yang dipilih","hidup realistis aja asik pilih","positif","1","0","2025-02-16 13:56:02"
"Halil Fuady’s comment: Kerja di luar negeri = pindah 😂","Kerja di luar negeri = pindah 😂","kerja di luar negeri pindah","kerja di luar negeri pindah","kerja negeri pindah","positif","0","0","2025-02-20 10:15:01"
"aku takut tgl diindo dan pengennya di Taiwan aja lebih nyaman segalanya","aku takut tgl diindo dan pengennya di Taiwan aja lebih nyaman segalanya","aku takut tgl diindo dan pengennya di taiwan aja lebih nyaman segalanya","saya takut tanggal diindo dan inginnya di taiwan aja lebih nyaman segalanya","takut tanggal diindo ingin taiwan aja nyaman","positif","0","0","2025-02-20 00:01:37"
"TUNGGU AKU THAILAND, AUSTRALIA AND AMERIKA🤍","TUNGGU AKU THAILAND, AUSTRALIA AND AMERIKA🤍","tunggu aku thailand australia and amerika","tunggu saya thailand australia and amerika","tunggu thailand australia and amerika","positif","0","0","2025-02-23 04:26:30"
"Naawaa’s comment: @kiwii bismilah terkabul","@kiwii bismilah terkabul","bismilah terkabul","bismillah terkabul","bismillah kabul","netral","0","0","2025-02-11 13:37:38"
"Dewi’s comment: nasionalisme 😅😅😅selalu dihati pak makanya cari kerja halal keluar negeri👍👍👍 daripada korupsi mati kelaparan","nasionalisme 😅😅😅selalu dihati pak makanya cari kerja halal keluar negeri👍👍👍 daripada korupsi mati kelaparan","nasionalisme selalu dihati pak makanya cari kerja halal keluar negeri daripada korupsi mati kelaparan","nasionalisme selalu dihati pak makanya cari kerja halal keluar negeri daripada korupsi mati kelaparan","nasionalisme hati cari kerja halal negeri korupsi mati lapar","positif","0","0","2025-02-20 05:03:58"
"pacar rikiii’s comment: Ciamis jirr wkwkwk kok aku gatau😭😭","Ciamis jirr wkwkwk kok aku gatau😭😭","ciamis jirr wkwkwk kok aku gatau","ciamis jirr wkwkwk kok saya gatau","ciamis jirr wkwkwk gatau","netral","0","0","2025-02-17 12:13:28"
"Rayaa’s comment: coe turun lgsg gas #kaburajadulu mwhehe","coe turun lgsg gas #kaburajadulu mwhehe","coe turun lgsg gas mwhehe","coe turun lgsg gas mwhehe","coe turun lgsg gas mwhehe","positif","0","0","2025-02-16 05:20:26"
"balikin dulu tanah rakyat, baru ngomong gt 🗿","balikin dulu tanah rakyat, baru ngomong gt 🗿","balikin dulu tanah rakyat baru ngomong gt","balikin dulu tanah rakyat baru ngomong begitu","balikin tanah rakyat ngomong","negatif","0","0","2025-02-19 10:35:02"
"’s comment: pengen #kaburajadulu, semoga ada jalannyaaa😭","pengen #kaburajadulu, semoga ada jalannyaaa😭","pengen semoga ada jalannyaaa","ingin semoga ada jalannya","moga jalan","positif","1","0","2025-02-12 04:05:18"
"derrian’s comment: sumpah pemuda","sumpah pemuda","sumpah pemuda","sumpah pemuda","sumpah pemuda","netral","0","0","2025-02-19 06:03:15"
"marsupilami’s comment: ntah la pakde.","ntah la pakde.","ntah la pakde","ntah la pakde","ntah la pakde","negatif","0","0","2025-02-20 06:39:04"
"Kisanak’s comment: di konoha kerja cuma utk bertahan hidup. habis bulan habis gaji","di konoha kerja cuma utk bertahan hidup. habis bulan habis gaji","di konoha kerja cuma utk bertahan hidup habis bulan habis gaji","di konoha kerja cuma untuk bertahan hidup habis bulan habis gaji","konoha kerja tahan hidup habis habis gaji","netral","1","0","2025-02-16 02:14:50"
"panggilsajajosh’s comment: nasionalisme kau bilang?? atur dulu kebijakan tentang tenaga kerja dan pengupahan, baru boleh cakap soal nasionalisme","nasionalisme kau bilang?? atur dulu kebijakan tentang tenaga kerja dan pengupahan, baru boleh cakap soal nasionalisme","nasionalisme kau bilang atur dulu kebijakan tentang tenaga kerja dan pengupahan baru boleh cakap soal nasionalisme","nasionalisme kamu bilang atur dulu kebijakan tentang tenaga kerja dan pengupahan baru boleh cakap soal nasionalisme","nasionalisme bilang atur bijak tenaga kerja upah cakap nasionalisme","negatif","1","0","2025-02-19 07:41:59"
"kasian warga sontoloyo","kasian warga sontoloyo","kasian warga sontoloyo","kasian warga sontoloyo","kasi warga sontoloyo","negatif","0","0","2025-02-21 12:30:26"
"kopi_dingin’s comment: klo di jajah dari luar trus kabur, itu baru gk nasionalis bang,. lha ini ?? saya takut bilang nya intinya lbih susah melawan teman sendiri drp melawan musuh 😅😂, sprti ucapan bung karno 😁","klo di jajah dari luar trus kabur, itu baru gk nasionalis bang,. lha ini ?? saya takut bilang nya intinya lbih susah melawan teman sendiri drp melawan musuh 😅😂, sprti ucapan bung karno 😁","klo di jajah dari luar trus kabur itu baru gk nasionalis bang lha ini saya takut bilang nya intinya lbih susah melawan teman sendiri drp melawan musuh sprti ucapan bung karno","kalau di jajah dari luar trus kabur itu baru tidak nasionalis bang lha ini saya takut bilang nya intinya lbih susah melawan teman sendiri drp melawan musuh seperti ucapan bung karno","jajah trus kabur nasionalis bang lha takut bilang inti lbih susah lawan teman drp lawan musuh ucap karno","negatif","0","0","2025-02-18 07:41:47"
"Setia’s comment: siapa sih Bahlil itu😂, baru denger","siapa sih Bahlil itu😂, baru denger","siapa sih bahlil itu baru denger","siapa sih bahlil itu baru denger","bahlil denger","netral","2","0","2025-02-14 03:52:26"
"kasian we gak bisa war takjil🤪🤪🤪","kasian we gak bisa war takjil🤪🤪🤪","kasian we gak bisa war takjil","kasian we tidak bisa war takjil","kasi we war takjil","netral","0","0","2025-02-10 09:23:40"
"⭐️💫’s comment: jiwa nasionalisme gw muncul hanya saat:
1. tmnas main
2. lomba HUT RI","jiwa nasionalisme gw muncul hanya saat:
1. tmnas main
2. lomba HUT RI","jiwa nasionalisme gw muncul hanya saat 1 tmnas main 2 lomba hut ri","jiwa nasionalisme saya muncul hanya saat 1 tmnas main 2 lomba hut ri","jiwa nasionalisme muncul tmnas main lomba hut ri","positif","2","0","2025-02-15 03:06:48"
"Kouza’s comment: Bukannya Culture kerja Japan itu lebih menakutkan?","Bukannya Culture kerja Japan itu lebih menakutkan?","bukannya culture kerja japan itu lebih menakutkan","bukannya culture kerja japan itu lebih menakutkan","culture kerja japan takut","netral","0","3","2025-02-12 17:39:34"
"Korodju’s comment: ikut dong mau kerja di jepang","ikut dong mau kerja di jepang","ikut dong mau kerja di jepang","ikut dong mau kerja di jepang","kerja jepang","positif","0","0","2025-02-11 05:08:49"
"warga:udh yapping nya😹","warga:udh yapping nya😹","wargaudh yapping nya","wargaudh yapping nya","wargaudh yapping","netral","0","1","2025-02-17 09:46:59"
"Syahrul Bagas Tiar’s comment: omong opo cok","omong opo cok","omong opo cok","omong opo cok","omong opo cok","netral","0","0","2025-02-16 04:22:26"
"𝑹𝒂𝒕𝒏𝒂 sari’s comment: nasionalisme untuk diperas tenaganya doang","nasionalisme untuk diperas tenaganya doang","nasionalisme untuk diperas tenaganya doang","nasionalisme untuk diperas tenaganya doang","nasionalisme peras tenaga doang","negatif","0","0","2025-02-20 02:19:19"
"fr’s comment: pikmi","pikmi","pikmi","pikmi","pikmi","positif","0","0","2025-02-20 10:35:29"
"V’s comment: coba tanyain dulu pak sama para koruptor, para aparat negara, pejabat² daerah, gak usah banyak ngomong.","coba tanyain dulu pak sama para koruptor, para aparat negara, pejabat² daerah, gak usah banyak ngomong.","coba tanyain dulu pak sama para koruptor para aparat negara pejabat² daerah gak usah banyak ngomong","coba tanyain dulu pak sama para koruptor para aparat negara pejabat² daerah tidak usah banyak ngomong","coba tanyain koruptor aparat negara daerah ngomong","netral","0","0","2025-02-19 08:54:27"
"pertanyaannya coba dibalik ke para pejabat","pertanyaannya coba dibalik ke para pejabat","pertanyaannya coba dibalik ke para pejabat","pertanyaannya coba dibalik ke para pejabat","tanya coba balik jabat","negatif","1","0","2025-02-13 03:10:13"
"Gede Cahyadi95’s comment: nasionalisme?😅
kami cuma kaum bawah pak, untuk sikap nasionalisme kami hanya sederhana saja, tapi malah dirusak sama bapak-bapak yg punya duit dan relasi yg dg sadarnya membohongi rakyatnya😌","nasionalisme?😅
kami cuma kaum bawah pak, untuk sikap nasionalisme kami hanya sederhana saja, tapi malah dirusak sama bapak-bapak yg punya duit dan relasi yg dg sadarnya membohongi rakyatnya😌","nasionalisme kami cuma kaum bawah pak untuk sikap nasionalisme kami hanya sederhana saja tapi malah dirusak sama bapakbapak yg punya duit dan relasi yg dg sadarnya membohongi rakyatnya","nasionalisme kami cuma kaum bawah pak untuk sikap nasionalisme kami hanya sederhana saja tapi malah dirusak sama bapakbapak yang punya duit dan relasi yang dg sadarnya membohongi rakyatnya","nasionalisme kaum sikap nasionalisme sederhana rusak bapakbapak duit relasi dg sadar bohong rakyat","negatif","0","0","2025-03-04 13:22:28"
"helloagus’s comment: udah lah kak, kakak sebagai tim HRD kasi masukan dong secara logika aja deh syarat2 rekrutmen nya, yang masuk akal aja, soal kemampuan akademik? semua orang bisa kok diajarin gak mesti proses rekrutnya sampek 10kali ujian semua di diuji, uji alam ghoib aja sekalian.","udah lah kak, kakak sebagai tim HRD kasi masukan dong secara logika aja deh syarat2 rekrutmen nya, yang masuk akal aja, soal kemampuan akademik? semua orang bisa kok diajarin gak mesti proses rekrutnya sampek 10kali ujian semua di diuji, uji alam ghoib aja sekalian.","udah lah kak kakak sebagai tim hrd kasi masukan dong secara logika aja deh syarat2 rekrutmen nya yang masuk akal aja soal kemampuan akademik semua orang bisa kok diajarin gak mesti proses rekrutnya sampek 10kali ujian semua di diuji uji alam ghoib aja sekalian","sudah lah kak kakak sebagai tim hrd kasi masukan dong secara logika aja deh syarat2 rekrutmen nya yang masuk akal aja soal kemampuan akademik semua orang bisa kok diajarin tidak mesti proses rekrutnya sampek 10kali ujian semua di diuji uji alam ghoib aja sekalian","kak kakak tim hrd kasi masuk logika aja rekrutmen masuk akal aja mampu akademik orang diajarin mesti proses rekrut sampek uji uji uji alam ghoib aja","negatif","0","1","2025-02-19 01:56:15"
"Rean’s comment: 2020#DirumahAja
2025#KaburAjaDulu
2030#KrisisEkonomi
2035#IndonesiaBubar😂😂","2020#DirumahAja
2025#KaburAjaDulu
2030#KrisisEkonomi
2035#IndonesiaBubar😂😂","2020 2025 2030 2035","2020 2025 2030 2035","","netral","1","0","2025-02-16 00:03:43"
"𝙉𝙖𝙞𝙡𝙖’s comment: @🫀 ayok pindah ke jepang","@🫀 ayok pindah ke jepang","ayok pindah ke jepang","ayok pindah ke jepang","ayok pindah jepang","positif","1","0","2025-02-27 11:01:18"
"aku.ciciw’s comment: @angel jadi ke australi ga?","@angel jadi ke australi ga?","jadi ke australi ga","jadi ke australi tidak","australi","netral","0","0","2025-02-12 16:09:38"
"Yandhi2000dtt’s comment: Sbg anak harus semangat dan fokus belajar, sbg ortu harus siap buka jalan peluang utk karier anak","Sbg anak harus semangat dan fokus belajar, sbg ortu harus siap buka jalan peluang utk karier anak","sbg anak harus semangat dan fokus belajar sbg ortu harus siap buka jalan peluang utk karier anak","sbg anak harus semangat dan fokus belajar sbg ortu harus siap buka jalan peluang untuk karier anak","sbg anak semangat fokus ajar sbg ortu buka jalan peluang karier anak","netral","2","0","2025-02-13 08:52:24"
