"text","extracted_text","cleaned_text","normalized_text","processed","sentiment_label","likes","reply_count","created_time_formatted"
"QuinJUlia’s comment: emang bahlil nasionalisme??
gas elpiji buat rakyat miskin aja masih mau di....😂😂😂😂 .
duhh.. ampun deh","emang bahlil nasionalisme??
gas elpiji buat rakyat miskin aja masih mau di....😂😂😂😂 .
duhh.. ampun deh","emang bahlil nasionalisme gas elpiji buat rakyat miskin aja masih mau di duhh ampun deh","memang bahlil nasionalisme gas elpiji buat rakyat miskin aja masih mau di duhh ampun deh","bahlil nasionalisme gas elpiji rakyat miskin aja duhh ampun","positif","0","0","2025-02-16 05:04:29"
"@asriisr @saturn's wkkwkwwkkw","@asriisr @saturn's wkkwkwwkkw","s wkkwkwwkkw","s wkkwkwwkkw","wkkwkwwkkw","netral","1","1","2025-02-12 11:29:43"
"konzz’s comment: kalo negara kita kayak amerika, baru nasionalisme nya tinggi🤣","kalo negara kita kayak amerika, baru nasionalisme nya tinggi🤣","kalo negara kita kayak amerika baru nasionalisme nya tinggi","kalau negara kita kayak amerika baru nasionalisme nya tinggi","negara kayak amerika nasionalisme","negatif","3","0","2025-02-14 10:16:15"
"lapangan pekerjaan dikit +nyari spek dewa yang bisa segalanya umur dibawah 30 tahun 😏gimana ngga punyeng","lapangan pekerjaan dikit +nyari spek dewa yang bisa segalanya umur dibawah 30 tahun 😏gimana ngga punyeng","lapangan pekerjaan dikit nyari spek dewa yang bisa segalanya umur dibawah 30 tahun gimana ngga punyeng","lapangan pekerjaan dikit mencari spek dewa yang bisa segalanya umur dibawah 30 tahun bagaimana tidak punyeng","lapang kerja dikit cari spek dewa umur bawah punyeng","negatif","0","1","2025-02-19 16:47:10"
"helo,,,nd’s comment: mereka rasional kalo di negeri orang gampang cari kerja ya kabur aja dulu","mereka rasional kalo di negeri orang gampang cari kerja ya kabur aja dulu","mereka rasional kalo di negeri orang gampang cari kerja ya kabur aja dulu","mereka rasional kalau di negeri orang gampang cari kerja ya kabur aja dulu","rasional negeri orang gampang cari kerja kabur aja","positif","0","0","2025-02-17 12:45:19"
"Orang asing omalah lebih di hargai di negara kitaaa 😂😅","Orang asing omalah lebih di hargai di negara kitaaa 😂😅","orang asing omalah lebih di hargai di negara kitaaa","orang asing omalah lebih di hargai di negara kita","orang asing oma harga negara","negatif","2","0","2025-02-12 02:09:28"
"didibungsu’s comment: harus nya mikir pak jgn di buat rakyat Indonesia dah bayak muskin malah tambah susah","harus nya mikir pak jgn di buat rakyat Indonesia dah bayak muskin malah tambah susah","harus nya mikir pak jgn di buat rakyat indonesia dah bayak muskin malah tambah susah","harus nya mikir pak jgn di buat rakyat indonesia dah bayak muskin malah tambah susah","mikir jgn rakyat indonesia dah bayak muskin susah","negatif","0","0","2025-02-16 15:30:49"
"pindah negara, lupain masa lalu, buka hidup baru, cari temen baru, bahagiain keluarga, sukses, itulah impian ku","pindah negara, lupain masa lalu, buka hidup baru, cari temen baru, bahagiain keluarga, sukses, itulah impian ku","pindah negara lupain masa lalu buka hidup baru cari temen baru bahagiain keluarga sukses itulah impian ku","pindah negara lupain masa lalu buka hidup baru cari temen baru bahagiain keluarga sukses itulah impian saya","pindah negara lupain buka hidup cari temen bahagiain keluarga sukses impi","positif","0","0","2025-02-13 04:56:59"
"Juraganlaut51’s comment: cari kerja susah di dalam negri sendiri, utk gaji UMR pun banyak persyaratan, apalagi kalau ga ada ORDAL 😂","cari kerja susah di dalam negri sendiri, utk gaji UMR pun banyak persyaratan, apalagi kalau ga ada ORDAL 😂","cari kerja susah di dalam negri sendiri utk gaji umr pun banyak persyaratan apalagi kalau ga ada ordal","cari kerja susah di dalam negri sendiri untuk gaji umr pun banyak persyaratan apalagi kalau tidak ada ordal","cari kerja susah negri gaji umr syarat ordal","negatif","2","0","2025-02-12 22:48:15"
"san🥴’s comment: aku sih baru mau kabur, s1 sudah berdebu😅","aku sih baru mau kabur, s1 sudah berdebu😅","aku sih baru mau kabur s1 sudah berdebu","saya sih baru mau kabur s1 sudah berdebu","kabur debu","positif","0","0","2025-02-14 14:58:56"
"Hadisah Nurhisa’s comment: segimanapun buka loker atau kasih info loker susah kak klo ga orang dalem ya bayar :) contoh kaya ke pabrik2 besar aja harus bayar loh ...Kaka mungkin enak ada kerja ..kita usaha2 susah pyh hrs bys","segimanapun buka loker atau kasih info loker susah kak klo ga orang dalem ya bayar :) contoh kaya ke pabrik2 besar aja harus bayar loh ...Kaka mungkin enak ada kerja ..kita usaha2 susah pyh hrs bys","segimanapun buka loker atau kasih info loker susah kak klo ga orang dalem ya bayar contoh kaya ke pabrik2 besar aja harus bayar loh kaka mungkin enak ada kerja kita usaha2 susah pyh hrs bys","segimanapun buka loker atau kasih info loker susah kak kalau tidak orang dalem ya bayar contoh kaya ke pabrik2 besar aja harus bayar loh kaka mungkin enak ada kerja kita usaha2 susah pyh hrs bys","segimanapun buka loker kasih info loker susah kak orang dalem bayar contoh kaya aja bayar loh kaka enak kerja susah pyh hrs bys","negatif","0","0","2025-02-16 16:32:30"
"Anda meragukan nasionalisme saya, saya meragukan kebijakan anda, serta hukum yang ada di indonesia.🗿","Anda meragukan nasionalisme saya, saya meragukan kebijakan anda, serta hukum yang ada di indonesia.🗿","anda meragukan nasionalisme saya saya meragukan kebijakan anda serta hukum yang ada di indonesia","anda meragukan nasionalisme saya saya meragukan kebijakan anda serta hukum yang ada di indonesia","ragu nasionalisme ragu bijak hukum indonesia","negatif","1","0","2025-02-12 12:23:59"
"rakyat malah meragukan kompetensi elo sbg menteri 🤣🤣🤣","rakyat malah meragukan kompetensi elo sbg menteri 🤣🤣🤣","rakyat malah meragukan kompetensi elo sbg menteri","rakyat malah meragukan kompetensi elo sbg menteri","rakyat ragu kompetensi elo sbg menteri","negatif","0","0","2025-02-21 10:18:43"
"falxyz | SWWUPIE’s comment: kaburajadulu 🗿","kaburajadulu 🗿","kaburajadulu","kaburajadulu","kaburajadulu","positif","0","0","2025-02-16 03:05:25"
"jangan menyalahkan masyarakat tp rubah lah sistem kapitalisme yg di buat oligarki @gerindra @Erick Thohir
tolong ubah dr syarat lowongan kerja yg dibuat oleh @alfamartku @indomaretofficial dll ... yg maximal umur 23-24th sedangkan umur diatas 24+ th banyak yg nganggur dan akhirnya mereka kerja diluar dan pindah warga negara ..","jangan menyalahkan masyarakat tp rubah lah sistem kapitalisme yg di buat oligarki @gerindra @Erick Thohir
tolong ubah dr syarat lowongan kerja yg dibuat oleh @alfamartku @indomaretofficial dll ... yg maximal umur 23-24th sedangkan umur diatas 24+ th banyak yg nganggur dan akhirnya mereka kerja diluar dan pindah warga negara ..","jangan menyalahkan masyarakat tp rubah lah sistem kapitalisme yg di buat oligarki thohir tolong ubah dr syarat lowongan kerja yg dibuat oleh dll yg maximal umur 2324th sedangkan umur diatas 24 th banyak yg nganggur dan akhirnya mereka kerja diluar dan pindah warga negara","jangan menyalahkan masyarakat tp rubah lah sistem kapitalisme yang di buat oligarki thohir tolong ubah dari syarat lowongan kerja yang dibuat oleh dll yang maximal umur 2324th sedangkan umur diatas 24 tahun banyak yang nganggur dan akhirnya mereka kerja diluar dan pindah warga negara","salah masyarakat tp rubah sistem kapitalisme oligarki thohir tolong ubah syarat lowong kerja maximal umur umur atas nganggur kerja luar pindah warga negara","negatif","1","0","2025-02-12 16:23:09"
"KEN’s comment: buat kalian yg punya kapasitas buat pindah, segera pindahlah. diluar kalian lebih dihargai, kerjaan becanda gaji serius, disini kerjaan serius gaji becanda. nasionalis nmr sekian, realistis nmr satu.","buat kalian yg punya kapasitas buat pindah, segera pindahlah. diluar kalian lebih dihargai, kerjaan becanda gaji serius, disini kerjaan serius gaji becanda. nasionalis nmr sekian, realistis nmr satu.","buat kalian yg punya kapasitas buat pindah segera pindahlah diluar kalian lebih dihargai kerjaan becanda gaji serius disini kerjaan serius gaji becanda nasionalis nmr sekian realistis nmr satu","buat kalian yang punya kapasitas buat pindah segera pindahlah diluar kalian lebih dihargai kerjaan becanda gaji serius disini kerjaan serius gaji becanda nasionalis nmr sekian realistis nmr satu","kapasitas pindah pindah luar harga kerja becanda gaji serius kerja serius gaji becanda nasionalis nmr sekian realistis nmr","positif","0","0","2025-02-18 04:23:34"
"halah","halah","halah","halah","halah","netral","0","0","2025-02-15 15:35:41"
"Hanin Dhya Almahyra’s comment: sy baru 27 pk dn persyaratan umur buat kerja maksimal 25😭😭😭","sy baru 27 pk dn persyaratan umur buat kerja maksimal 25😭😭😭","sy baru 27 pk dn persyaratan umur buat kerja maksimal 25","saya baru 27 pk dn persyaratan umur buat kerja maksimal 25","pk dn syarat umur kerja maksimal","negatif","1","0","2025-02-16 10:14:36"
"manarul th taufiq’s comment: ubur2 ikan lele walaupun cinta nasionalisme tapi klo cari kerja susah juga percuma lee","ubur2 ikan lele walaupun cinta nasionalisme tapi klo cari kerja susah juga percuma lee","ubur2 ikan lele walaupun cinta nasionalisme tapi klo cari kerja susah juga percuma lee","ubur2 ikan lele walaupun cinta nasionalisme tapi kalau cari kerja susah juga percuma lee","ikan lele cinta nasionalisme cari kerja susah lee","positif","0","0","2025-02-14 13:37:34"
"rey’s comment: jepangggg wait for me okeyy","jepangggg wait for me okeyy","jepangggg wait for me okeyy","jepang wait for me okeyy","jepang wait for me okeyy","positif","1","0","2025-02-12 13:47:49"
"anda meragukan nasionalisme tapi tidak meragukan para tikus tikus kantor 🗿","anda meragukan nasionalisme tapi tidak meragukan para tikus tikus kantor 🗿","anda meragukan nasionalisme tapi tidak meragukan para tikus tikus kantor","anda meragukan nasionalisme tapi tidak meragukan para tikus tikus kantor","ragu nasionalisme ragu tikus tikus kantor","negatif","1","0","2025-02-16 08:42:59"
"Jon212’s comment: bukan masalah nasionalismenya bpk,ini soal perut,dan masa depan kami,yg kian hari semakin parah di rumah sendiri,","bukan masalah nasionalismenya bpk,ini soal perut,dan masa depan kami,yg kian hari semakin parah di rumah sendiri,","bukan masalah nasionalismenya bpkini soal perutdan masa depan kamiyg kian hari semakin parah di rumah sendiri","bukan masalah nasionalismenya bpkini soal perutdan masa depan kamiyg kian hari semakin parah di rumah sendiri","nasionalisme bpkini perutdan kamiyg kian parah rumah","negatif","1","0","2025-02-17 04:06:52"
"dn faktanya.tdk adil bagi seluruh rakyat Indonesia.","dn faktanya.tdk adil bagi seluruh rakyat Indonesia.","dn faktanyatdk adil bagi seluruh rakyat indonesia","dn faktanyatdk adil bagi seluruh rakyat indonesia","dn faktanyatdk adil rakyat indonesia","negatif","0","0","2025-02-17 08:16:36"
"Moon 🌙’s comment: Kerja 14 jam gaji 1,5 jt anjiiiiirrrrr","Kerja 14 jam gaji 1,5 jt anjiiiiirrrrr","kerja 14 jam gaji 15 jt anjiiiiirrrrr","kerja 14 jam gaji 15 juta anjir","kerja gaji juta anjir","negatif","0","0","2025-02-20 08:28:38"
"iounil’s comment: Indonesia harga mati🙏🥺, setidaknya aku lahir di indonesia, besar di indonesia, dan hasil pendidikan indonesia. Pun keluarga saya di indonesia. Salam #babuaustralia🙏","Indonesia harga mati🙏🥺, setidaknya aku lahir di indonesia, besar di indonesia, dan hasil pendidikan indonesia. Pun keluarga saya di indonesia. Salam #babuaustralia🙏","indonesia harga mati setidaknya aku lahir di indonesia besar di indonesia dan hasil pendidikan indonesia pun keluarga saya di indonesia salam","indonesia harga mati setidaknya saya lahir di indonesia besar di indonesia dan hasil pendidikan indonesia pun keluarga saya di indonesia salam","indonesia harga mati lahir indonesia indonesia hasil didik indonesia keluarga indonesia salam","positif","1","0","2025-02-12 10:17:58"
"-𝚝𝚢𝚊𝚗𝚗𝚘’s comment: tutor kaburnya gimana?","tutor kaburnya gimana?","tutor kaburnya gimana","tutor kaburnya bagaimana","tutor kabur","netral","0","0","2025-02-18 02:25:28"
"Leo💕’s comment: Insyaallah","Insyaallah","insyaallah","insyaallah","insyaallah","positif","0","0","2025-02-11 13:34:18"
"kalo smua kabur, sapa yg mau di palak dg dalih pajak.","kalo smua kabur, sapa yg mau di palak dg dalih pajak.","kalo smua kabur sapa yg mau di palak dg dalih pajak","kalau smua kabur sapa yang mau di palak dg dalih pajak","smua kabur sapa palak dg dalih pajak","negatif","0","0","2025-02-16 09:00:10"
"Ge_Em-Te’s comment: Gampang mengatasi Mereka yang kabur keluar negeri , tinggal cekal Visa mereka dan jangan mau perpanjang , dan sita seluruh harta mereka yg kabur keluar negeri untuk negara! simple dan mudah 🙏🙏🙏","Gampang mengatasi Mereka yang kabur keluar negeri , tinggal cekal Visa mereka dan jangan mau perpanjang , dan sita seluruh harta mereka yg kabur keluar negeri untuk negara! simple dan mudah 🙏🙏🙏","gampang mengatasi mereka yang kabur keluar negeri tinggal cekal visa mereka dan jangan mau perpanjang dan sita seluruh harta mereka yg kabur keluar negeri untuk negara simple dan mudah","gampang mengatasi mereka yang kabur keluar negeri tinggal cekal visa mereka dan jangan mau perpanjang dan sita seluruh harta mereka yang kabur keluar negeri untuk negara simple dan mudah","gampang atas kabur negeri tinggal cekal visa panjang sita harta kabur negeri negara simple mudah","negatif","1","0","2025-02-13 01:34:49"
"Sy’s comment: Mantapp bang","Mantapp bang","mantapp bang","mantapp bang","mantapp bang","netral","0","0","2025-02-19 15:34:08"
"EL PUASA’s comment: setuju bang😂😂😂","setuju bang😂😂😂","setuju bang","setuju bang","tuju bang","positif","0","0","2025-02-20 03:39:50"
"JOJO’s comment: LAMA GA LAMA BANYAK WARGA INDONESIA PINDAH KELUAR NEGRI","LAMA GA LAMA BANYAK WARGA INDONESIA PINDAH KELUAR NEGRI","lama ga lama banyak warga indonesia pindah keluar negri","lama tidak lama banyak warga indonesia pindah keluar negri","warga indonesia pindah negri","positif","0","0","2025-02-19 15:52:19"
"sᴏᴍᴇᴏɴᴇ’s comment: stuju😂","stuju😂","stuju","stuju","stuju","positif","0","0","2025-02-21 09:41:58"
"Bocah Lawu’s comment: rencana #kaburajadulu
info dana talangan semarang kota","rencana #kaburajadulu
info dana talangan semarang kota","rencana info dana talangan semarang kota","rencana info dana talangan semarang kota","rencana info dana talang semarang kota","positif","0","0","2025-02-16 15:52:53"
"Yun’s comment: tetanggaku lulusan S2 cuma jadi guru honorer SD 😭","tetanggaku lulusan S2 cuma jadi guru honorer SD 😭","tetanggaku lulusan s2 cuma jadi guru honorer sd","tetanggaku lulusan s2 cuma jadi guru honorer sd","tetangga lulus guru honorer sd","negatif","0","0","2025-02-14 13:40:09"
"dyorama’s comment: Kalau duet w banyak w jg mo pindah","Kalau duet w banyak w jg mo pindah","kalau duet w banyak w jg mo pindah","kalau duet saya banyak saya jg mo pindah","duet jg mo pindah","positif","3","1","2025-02-13 08:23:11"
"Harry Hardelan’s comment: ngomong apa tu orang 😂😂🤭","ngomong apa tu orang 😂😂🤭","ngomong apa tu orang","ngomong apa itu orang","ngomong orang","netral","0","0","2025-02-17 15:10:26"
"Muliyati’s comment: gua suka gaya loo bang","gua suka gaya loo bang","gua suka gaya loo bang","saya suka gaya loo bang","suka gaya loo bang","positif","0","0","2025-02-20 06:52:53"
"kalo punya duit juga gua udh kabur","kalo punya duit juga gua udh kabur","kalo punya duit juga gua udh kabur","kalau punya duit juga saya sudah kabur","duit kabur","positif","2","1","2025-02-14 12:47:08"
"VAgold’s comment: Cita Cita terbaik Pindah Negara🤣","Cita Cita terbaik Pindah Negara🤣","cita cita terbaik pindah negara","cita cita terbaik pindah negara","cita cita baik pindah negara","positif","2","0","2025-02-26 08:46:52"
"Victoria James’s comment: Gue balik aussie or uk aja kali ya","Gue balik aussie or uk aja kali ya","gue balik aussie or uk aja kali ya","gue balik aussie or uk aja kali ya","gue aussie or uk aja kali","positif","0","0","2025-02-17 03:33:32"
"<÷{WAAR}÷>’s comment: itu yg bilang #kaburajadulu, heh lu aja gk mampu gtuh di negara sendiri apa lgih di negara orang laen🗿","itu yg bilang #kaburajadulu, heh lu aja gk mampu gtuh di negara sendiri apa lgih di negara orang laen🗿","itu yg bilang heh lu aja gk mampu gtuh di negara sendiri apa lgih di negara orang laen","itu yang bilang heh kamu aja tidak mampu gtuh di negara sendiri apa lgih di negara orang laen","bilang heh aja gtuh negara lgih negara orang laen","negatif","0","0","2025-02-17 01:24:49"
"biak hulu 🇩🇪’s comment: bingung🥺 tidak tau bahasa nya","bingung🥺 tidak tau bahasa nya","bingung tidak tau bahasa nya","bingung tidak tau bahasa nya","bingung tau bahasa","netral","0","0","2025-02-12 11:29:48"
"para pejabat dan koruptor lah yg harus dpertanyakan jiwa nasionalisme ny pak😂😅","para pejabat dan koruptor lah yg harus dpertanyakan jiwa nasionalisme ny pak😂😅","para pejabat dan koruptor lah yg harus dpertanyakan jiwa nasionalisme ny pak","para pejabat dan koruptor lah yang harus dpertanyakan jiwa nasionalisme nya pak","jabat koruptor dpertanyakan jiwa nasionalisme","negatif","1","0","2025-02-14 02:05:42"
"bahlul😂😂😂","bahlul😂😂😂","bahlul","bahlul","bahlul","negatif","0","0","2025-02-17 19:06:07"
"NINA’s comment: ngomong opo to sampean ki pak??","ngomong opo to sampean ki pak??","ngomong opo to sampean ki pak","ngomong opo to sampean ki pak","ngomong opo to sampean ki","netral","0","0","2025-02-22 16:18:44"
"Donaruma’s comment: dipaksa Sehat, Di Negara yang Sakit","dipaksa Sehat, Di Negara yang Sakit","dipaksa sehat di negara yang sakit","dipaksa sehat di negara yang sakit","paksa sehat negara sakit","negatif","0","0","2025-02-14 23:12:55"
"AYAM🐟’s comment: gua suka Cara lu bang","gua suka Cara lu bang","gua suka cara lu bang","saya suka cara kamu bang","suka bang","positif","1","0","2025-02-19 11:56:57"
"yantisofianty’s comment: yg penting duit ya bang...sy jg pengen klo ada kesempatan,buat memperbaiki kehidupan...urusan Nasionalisme lain lg","yg penting duit ya bang...sy jg pengen klo ada kesempatan,buat memperbaiki kehidupan...urusan Nasionalisme lain lg","yg penting duit ya bangsy jg pengen klo ada kesempatanbuat memperbaiki kehidupanurusan nasionalisme lain lg","yang penting duit ya bangsy jg ingin kalau ada kesempatanbuat memperbaiki kehidupanurusan nasionalisme lain lg","duit bangsy jg kesempatanbuat baik kehidupanurusan nasionalisme lg","netral","0","0","2025-02-18 08:08:22"
"Siapa_?’s comment: @a444_","@a444_","","","","netral","1","0","2025-02-13 14:33:52"
"Cang wawan’s comment: suatu saat nanti","suatu saat nanti","suatu saat nanti","suatu saat nanti","","netral","0","0","2025-02-10 10:43:28"
"𝖘 𝖋𝖔𝖗 𝖘𝖆𝖑𝖑’s comment: @bahlil.lahadalia 😹","@bahlil.lahadalia 😹","lahadalia","lahadalia","lahadalia","netral","1","0","2025-02-13 10:40:14"
"Hi,It's Weni’s comment: udah 3 tahun di malaysia..alhamdulillah senang2 saja..walau kadang rindu makanan Indonesia #kaburajadulu","udah 3 tahun di malaysia..alhamdulillah senang2 saja..walau kadang rindu makanan Indonesia #kaburajadulu","udah 3 tahun di malaysiaalhamdulillah senang2 sajawalau kadang rindu makanan indonesia","sudah 3 tahun di malaysiaalhamdulillah senang2 sajawalau kadang rindu makanan indonesia","malaysiaalhamdulillah sajawalau kadang rindu makan indonesia","positif","29","7","2025-02-15 01:22:20"
"lucky mezaluniah@’s comment: ya udah biarin aja mereka suruh pada pindah ke luar negeri,mngkin mereka nyaman tinggal di luar negeri...","ya udah biarin aja mereka suruh pada pindah ke luar negeri,mngkin mereka nyaman tinggal di luar negeri...","ya udah biarin aja mereka suruh pada pindah ke luar negerimngkin mereka nyaman tinggal di luar negeri","ya sudah biarin aja mereka suruh pada pindah ke luar negerimngkin mereka nyaman tinggal di luar negeri","biarin aja suruh pindah negerimngkin nyaman tinggal negeri","positif","0","0","2025-02-15 14:22:41"
"gw pgn ke korsel sm mama gw🗿","gw pgn ke korsel sm mama gw🗿","gw pgn ke korsel sm mama gw","saya ingin ke korsel sama mama saya","korsel mama","positif","0","0","2025-02-17 10:03:20"
"Naisha Fellizha’s comment: tutor ke sana bangg gw ikuuttt","tutor ke sana bangg gw ikuuttt","tutor ke sana bangg gw ikuuttt","tutor ke sana bangg saya ikuut","tutor bangg ikuut","positif","1","0","2025-02-13 07:45:23"
"Ayu Irawan’s comment: aku juga pengen lagi kaakk 🥺","aku juga pengen lagi kaakk 🥺","aku juga pengen lagi kaakk","saya juga ingin lagi kaakk","kaakk","positif","0","0","2025-02-20 03:49:43"
"Vanya_cute’s comment: Di indo gajinya dikittt bgt","Di indo gajinya dikittt bgt","di indo gajinya dikittt bgt","di indonesia gajinya dikit banget","indonesia gaji dikit banget","negatif","1","0","2025-02-12 19:55:56"
"udah kerja di luar negeri aja, saya doakan semuanya bisa kerja di luar negeri 🔥🔥🔥","udah kerja di luar negeri aja, saya doakan semuanya bisa kerja di luar negeri 🔥🔥🔥","udah kerja di luar negeri aja saya doakan semuanya bisa kerja di luar negeri","sudah kerja di luar negeri aja saya doakan semuanya bisa kerja di luar negeri","kerja negeri aja doa kerja negeri","positif","2","0","2025-02-18 14:47:12"
"awmxzrx’s comment: jepang segitu tenang nya masa ga kesana 😅","jepang segitu tenang nya masa ga kesana 😅","jepang segitu tenang nya masa ga kesana","jepang segitu tenang nya masa tidak kesana","jepang segitu tenang kesana","positif","1","0","2025-02-19 15:48:13"
"lah jadi yg bikin rasa nasionallisme berkurang siapa😂😂😂","lah jadi yg bikin rasa nasionallisme berkurang siapa😂😂😂","lah jadi yg bikin rasa nasionallisme berkurang siapa","lah jadi yang bikin rasa nasionallisme berkurang siapa","bikin nasionallisme kurang","negatif","0","0","2025-02-22 02:49:49"
"ridoinaja’s comment: pengen pindah ke Jepang tapi cuma bisa ngomong ""SINRA THENSEI""","pengen pindah ke Jepang tapi cuma bisa ngomong ""SINRA THENSEI""","pengen pindah ke jepang tapi cuma bisa ngomong sinra thensei","ingin pindah ke jepang tapi cuma bisa ngomong sinra thensei","pindah jepang ngomong sinra thensei","positif","1","1","2025-02-13 21:24:59"
"Mr. Koplak’s comment: pemabok jadi menteri ya ngomongnya oleng terus","pemabok jadi menteri ya ngomongnya oleng terus","pemabok jadi menteri ya ngomongnya oleng terus","pemabok jadi menteri ya ngomongnya oleng terus","pemabok menteri ngomongnya oleng","negatif","0","0","2025-02-22 06:36:10"
"gajih kecil , pajak di taikin , apa apa mahal , kerja ga ngotak 😭🤣","gajih kecil , pajak di taikin , apa apa mahal , kerja ga ngotak 😭🤣","gajih kecil pajak di taikin apa apa mahal kerja ga ngotak","gajih kecil pajak di taikin apa apa mahal kerja tidak ngotak","gajih pajak taikin mahal kerja ngotak","negatif","0","0","2025-02-18 04:21:02"
"happy happy ka disna.. 😂","happy happy ka disna.. 😂","happy happy ka disna","happy happy ka disna","happy happy ka disna","netral","0","0","2025-02-20 04:45:32"
"#KABURAJADULU.","#KABURAJADULU.","","","","positif","0","0","2025-02-14 09:55:03"
"di negara lgi lebih di hargai malah 😞","di negara lgi lebih di hargai malah 😞","di negara lgi lebih di hargai malah","di negara lgi lebih di hargai malah","negara lgi harga","positif","0","0","2025-02-28 02:27:39"
"Suhendy Aritonang’s comment: ingin pindah ke Korut","ingin pindah ke Korut","ingin pindah ke korut","ingin pindah ke korut","pindah korut","negatif","1","0","2025-02-21 17:10:04"
