text,extracted_text,cleaned_text,normalized_text,tokens_no_stopwords_and_stemmed,tokens_no_stopwords_and_stemmed_formatted,processed,likes,reply_count,created_time_formatted,is_pinned,is_reply,user_verified,comment_language
"icha🌷’s comment: ternyata indo itu hanya nyaman untuk pejabat
bukan untuk rakyat
#kaburajadulu 🤙🏻🤙🏻","ternyata indo itu hanya nyaman untuk pejabat
bukan untuk rakyat
#kaburajadulu 🤙🏻🤙🏻",ternyata indo itu hanya nyaman untuk pejabat bukan untuk rakyat,ternyata indonesia itu hanya nyaman untuk pejabat bukan untuk rakyat,"['indonesia', 'nyaman', 'jabat', 'rakyat']","[indonesia, nyaman, jabat, rakyat]",indonesia nyaman jabat rakyat,0,0,2025-02-16 01:33:21,False,True,False,id
"ytttxc’s comment: padahal di bkk bkk gitu banyak bgt tau loker di daerah mana pun, apa pengangguran nya yg malas buat bergerak?","padahal di bkk bkk gitu banyak bgt tau loker di daerah mana pun, apa pengangguran nya yg malas buat bergerak?",padahal di bkk bkk gitu banyak bgt tau loker di daerah mana pun apa pengangguran nya yg malas buat bergerak,padahal di bkk bkk begitu banyak banget tau loker di daerah mana pun apa pengangguran nya yang malas buat bergerak,"['bkk', 'bkk', 'banget', 'tau', 'loker', 'daerah', 'anggur', 'malas', 'gerak']","[bkk, bkk, banget, tau, loker, daerah, anggur, malas, gerak]",bkk bkk banget tau loker daerah anggur malas gerak,0,0,2025-02-15 00:28:32,False,True,False,id
Pieck Finger.’s comment: mau bgt kabur ke jepang😭,mau bgt kabur ke jepang😭,mau bgt kabur ke jepang,mau banget kabur ke jepang,"['banget', 'kabur', 'jepang']","[banget, kabur, jepang]",banget kabur jepang,0,0,2025-02-19 05:21:39,False,True,False,id
masynur’s comment: mayan pahlawan visa jadi rame,mayan pahlawan visa jadi rame,mayan pahlawan visa jadi rame,mayan pahlawan visa jadi rame,"['mayan', 'pahlawan', 'visa', 'rame']","[mayan, pahlawan, visa, rame]",mayan pahlawan visa rame,0,0,2025-02-14 13:19:51,False,True,False,id
"tina05’s comment: kalau di negeri sendiri jadinya melarat, susah cari kerja, kenapa gak ke luar negeri aja di gaji besar, kerja asal ada skil bisa ngumpulin duit untuk biayain hidup","kalau di negeri sendiri jadinya melarat, susah cari kerja, kenapa gak ke luar negeri aja di gaji besar, kerja asal ada skil bisa ngumpulin duit untuk biayain hidup",kalau di negeri sendiri jadinya melarat susah cari kerja kenapa gak ke luar negeri aja di gaji besar kerja asal ada skil bisa ngumpulin duit untuk biayain hidup,kalau di negeri sendiri jadinya melarat susah cari kerja kenapa tidak ke luar negeri aja di gaji besar kerja asal ada skil bisa ngumpulin duit untuk biayain hidup,"['negeri', 'melarat', 'susah', 'cari', 'kerja', 'negeri', 'aja', 'gaji', 'kerja', 'skil', 'ngumpulin', 'duit', 'biayain', 'hidup']","[negeri, melarat, susah, cari, kerja, negeri, aja, gaji, kerja, skil, ngumpulin, duit, biayain, hidup]",negeri melarat susah cari kerja negeri aja gaji kerja skil ngumpulin duit biayain hidup,1,0,2025-02-19 12:28:22,False,True,False,id
SEMBILANBELAS’s comment: kita bebas memilih.,kita bebas memilih.,kita bebas memilih,kita bebas memilih,"['bebas', 'pilih']","[bebas, pilih]",bebas pilih,1,0,2025-02-16 05:44:26,False,True,False,id
Kinan🍓’s comment: @Afid Ag,@Afid Ag,ag,ag,['ag'],[ag],ag,0,0,2025-02-18 22:51:28,False,True,False,un
nurevitasukriya’s comment: stay Indonesia masih nganggur nii kak,stay Indonesia masih nganggur nii kak,stay indonesia masih nganggur nii kak,stay indonesia masih nganggur nii kak,"['stay', 'indonesia', 'nganggur', 'nii', 'kak']","[stay, indonesia, nganggur, nii, kak]",stay indonesia nganggur nii kak,0,0,2025-02-19 02:04:45,False,True,False,id
"pindah bkn brrti jd warga tetap y man teman, tp dikarenakan cari loker sulit di negeri sndri jd mw g mw jd pmi, ngomongin soal nasionalisme ,kmi yg bkrj di LN adlh phlwan devisa pnymbang trbsr no 2🫡","pindah bkn brrti jd warga tetap y man teman, tp dikarenakan cari loker sulit di negeri sndri jd mw g mw jd pmi, ngomongin soal nasionalisme ,kmi yg bkrj di LN adlh phlwan devisa pnymbang trbsr no 2🫡",pindah bkn brrti jd warga tetap y man teman tp dikarenakan cari loker sulit di negeri sndri jd mw g mw jd pmi ngomongin soal nasionalisme kmi yg bkrj di ln adlh phlwan devisa pnymbang trbsr no 2,pindah bkn brrti jadi warga tetap y man teman tp dikarenakan cari loker sulit di negeri sndri jadi mw tidak mw jadi pmi ngomongin soal nasionalisme kmi yang bkrj di ln adlh phlwan devisa pnymbang trbsr no 2,"['pindah', 'bkn', 'brrti', 'warga', 'man', 'teman', 'tp', 'cari', 'loker', 'sulit', 'negeri', 'sndri', 'mw', 'mw', 'pmi', 'ngomongin', 'nasionalisme', 'kmi', 'bkrj', 'ln', 'adlh', 'phlwan', 'devisa', 'pnymbang', 'trbsr', 'no']","[pindah, bkn, brrti, warga, man, teman, tp, cari, loker, sulit, negeri, sndri, mw, mw, pmi, ngomongin, nasionalisme, kmi, bkrj, ln, adlh, phlwan, devisa, pnymbang, trbsr, no]",pindah bkn brrti warga man teman tp cari loker sulit negeri sndri mw mw pmi ngomongin nasionalisme kmi bkrj ln adlh phlwan devisa pnymbang trbsr no,3,2,2025-02-12 06:20:06,False,True,False,id
"kerja keras gajih 1,5🗿","kerja keras gajih 1,5🗿",kerja keras gajih 15,kerja keras gajih 15,"['kerja', 'keras', 'gajih']","[kerja, keras, gajih]",kerja keras gajih,8,0,2025-02-15 14:22:57,False,True,False,ms
user4686138002024’s comment: Dark sistem Indonesia saat ini bahlul😂,Dark sistem Indonesia saat ini bahlul😂,dark sistem indonesia saat ini bahlul,dark sistem indonesia saat ini bahlul,"['dark', 'sistem', 'indonesia', 'bahlul']","[dark, sistem, indonesia, bahlul]",dark sistem indonesia bahlul,0,0,2025-02-18 04:01:13,False,True,False,id
suri hartini1998🎌’s comment: Gas geret koper ges 🤭🤭😂,Gas geret koper ges 🤭🤭😂,gas geret koper ges,gas geret koper ges,"['gas', 'geret', 'koper', 'ges']","[gas, geret, koper, ges]",gas geret koper ges,0,0,2025-02-17 07:32:47,False,True,False,id
Abdul Wafi’s comment: kalau saya sih memang dari kecil suka mandiri tapi kalau pindahan itu nggak karena saya kerja di luar negeri ini biar punya pengalaman sedikit kalau saya mau pindah ke dkn nusantara karena tempat spes,kalau saya sih memang dari kecil suka mandiri tapi kalau pindahan itu nggak karena saya kerja di luar negeri ini biar punya pengalaman sedikit kalau saya mau pindah ke dkn nusantara karena tempat spes,kalau saya sih memang dari kecil suka mandiri tapi kalau pindahan itu nggak karena saya kerja di luar negeri ini biar punya pengalaman sedikit kalau saya mau pindah ke dkn nusantara karena tempat spes,kalau saya sih memang dari kecil suka mandiri tapi kalau pindahan itu tidak karena saya kerja di luar negeri ini biar punya pengalaman sedikit kalau saya mau pindah ke dkn nusantara karena tempat spes,"['suka', 'mandiri', 'pindah', 'kerja', 'negeri', 'biar', 'alam', 'pindah', 'dkn', 'nusantara', 'spes']","[suka, mandiri, pindah, kerja, negeri, biar, alam, pindah, dkn, nusantara, spes]",suka mandiri pindah kerja negeri biar alam pindah dkn nusantara spes,0,0,2025-02-16 16:34:39,False,True,False,id
"A’s comment: lah emang orang orang kaya loe yang bikin gak betah dinegara ini,negara kaya buat makan besok aja gua harus mikir keras😏","lah emang orang orang kaya loe yang bikin gak betah dinegara ini,negara kaya buat makan besok aja gua harus mikir keras😏",lah emang orang orang kaya loe yang bikin gak betah dinegara ininegara kaya buat makan besok aja gua harus mikir keras,lah memang orang orang kaya kamu yang bikin tidak betah dinegara ininegara kaya buat makan besok aja saya harus mikir keras,"['orang', 'orang', 'kaya', 'bikin', 'betah', 'negara', 'ininegara', 'kaya', 'makan', 'aja', 'mikir', 'keras']","[orang, orang, kaya, bikin, betah, negara, ininegara, kaya, makan, aja, mikir, keras]",orang orang kaya bikin betah negara ininegara kaya makan aja mikir keras,1,0,2025-02-15 04:36:02,False,True,False,id
"ell’s comment: negara kita kaya , tpi kekayaan itu gak arti buat anak muda, gimana mau menuju indonesia emas kalau anak mudanya udah berteduh di negara lain.omong kosonng itu menuju indonesiaemas,#makmurinnegaraluar","negara kita kaya , tpi kekayaan itu gak arti buat anak muda, gimana mau menuju indonesia emas kalau anak mudanya udah berteduh di negara lain.omong kosonng itu menuju indonesiaemas,#makmurinnegaraluar",negara kita kaya tpi kekayaan itu gak arti buat anak muda gimana mau menuju indonesia emas kalau anak mudanya udah berteduh di negara lainomong kosonng itu menuju indonesiaemas,negara kita kaya tpi kekayaan itu tidak arti buat anak muda bagaimana mau menuju indonesia emas kalau anak mudanya sudah berteduh di negara lainomong kosonng itu menuju indonesiaemas,"['negara', 'kaya', 'tpi', 'kaya', 'arti', 'anak', 'muda', 'indonesia', 'emas', 'anak', 'muda', 'teduh', 'negara', 'lainomong', 'kosonng', 'indonesiaemas']","[negara, kaya, tpi, kaya, arti, anak, muda, indonesia, emas, anak, muda, teduh, negara, lainomong, kosonng, indonesiaemas]",negara kaya tpi kaya arti anak muda indonesia emas anak muda teduh negara lainomong kosonng indonesiaemas,0,0,2025-02-15 07:17:47,False,True,False,id
👄’s comment: tolong yang mau pindah ke luar negri tolong secepatnya pindah dan tolong jangan balik lagi ke indo,tolong yang mau pindah ke luar negri tolong secepatnya pindah dan tolong jangan balik lagi ke indo,tolong yang mau pindah ke luar negri tolong secepatnya pindah dan tolong jangan balik lagi ke indo,tolong yang mau pindah ke luar negri tolong secepatnya pindah dan tolong jangan balik lagi ke indonesia,"['tolong', 'pindah', 'negri', 'tolong', 'cepat', 'pindah', 'tolong', 'indonesia']","[tolong, pindah, negri, tolong, cepat, pindah, tolong, indonesia]",tolong pindah negri tolong cepat pindah tolong indonesia,0,0,2025-02-19 06:53:05,False,True,False,id
bang doain gue nyusul yaa🥺,bang doain gue nyusul yaa🥺,bang doain gue nyusul yaa,bang doakan gue nyusul yaa,"['bang', 'doa', 'gue', 'nyusul', 'yaa']","[bang, doa, gue, nyusul, yaa]",bang doa gue nyusul yaa,0,0,2025-02-12 02:23:31,False,True,False,id
saya lebih meragukan dia menjadi menteri,saya lebih meragukan dia menjadi menteri,saya lebih meragukan dia menjadi menteri,saya lebih meragukan dia menjadi menteri,"['ragu', 'menteri']","[ragu, menteri]",ragu menteri,0,0,2025-02-20 01:35:09,False,True,False,id
𝙌𝙞𝙡𝙯𝙯⚡’s comment: #kaburajadulu semoga bisa ke swiss🥺,#kaburajadulu semoga bisa ke swiss🥺,semoga bisa ke swiss,semoga bisa ke swiss,"['moga', 'swiss']","[moga, swiss]",moga swiss,46,0,2025-02-12 12:01:02,False,True,False,id
Menurut aku besok tak buat lapangan pekerjaan 😂,Menurut aku besok tak buat lapangan pekerjaan 😂,menurut aku besok tak buat lapangan pekerjaan,menurut saya besok tak buat lapangan pekerjaan,"['lapang', 'kerja']","[lapang, kerja]",lapang kerja,0,0,2025-02-20 01:17:23,False,True,False,id
Johanss’s comment: mending kita sabotase aja negara ini,mending kita sabotase aja negara ini,mending kita sabotase aja negara ini,mending kita sabotase aja negara ini,"['mending', 'sabotase', 'aja', 'negara']","[mending, sabotase, aja, negara]",mending sabotase aja negara,0,0,2025-02-16 16:06:59,False,True,False,id
gimana mau #kaburajadulu bahasa Indonesia aja masih belepotan apa lagi bahasa asing 🥺,gimana mau #kaburajadulu bahasa Indonesia aja masih belepotan apa lagi bahasa asing 🥺,gimana mau bahasa indonesia aja masih belepotan apa lagi bahasa asing,bagaimana mau bahasa indonesia aja masih belepotan apa lagi bahasa asing,"['bahasa', 'indonesia', 'aja', 'belepotan', 'bahasa', 'asing']","[bahasa, indonesia, aja, belepotan, bahasa, asing]",bahasa indonesia aja belepotan bahasa asing,0,0,2025-02-12 06:10:22,False,True,False,id
AXEL’s comment: PNGEN PUNYA UANG 271T .AGAR BS MEMBANTU MEREKA PINDAH .KASIAN MASA DEPAN MREKA SURAM GELAP PEKAT,PNGEN PUNYA UANG 271T .AGAR BS MEMBANTU MEREKA PINDAH .KASIAN MASA DEPAN MREKA SURAM GELAP PEKAT,pngen punya uang 271t agar bs membantu mereka pindah kasian masa depan mreka suram gelap pekat,pngen punya uang 271t agar bisa membantu mereka pindah kasian masa depan mreka suram gelap pekat,"['pngen', 'uang', 'bantu', 'pindah', 'kasi', 'mreka', 'suram', 'gelap', 'pekat']","[pngen, uang, bantu, pindah, kasi, mreka, suram, gelap, pekat]",pngen uang bantu pindah kasi mreka suram gelap pekat,0,0,2025-02-19 00:18:28,False,True,False,id
risya⭑.ᐟ’s comment: demi apapun kalo ada uang jg skrg aku pindah😔,demi apapun kalo ada uang jg skrg aku pindah😔,demi apapun kalo ada uang jg skrg aku pindah,demi apapun kalau ada uang jg sekarang saya pindah,"['apa', 'uang', 'jg', 'pindah']","[apa, uang, jg, pindah]",apa uang jg pindah,1,0,2025-02-13 12:39:30,False,True,False,id
nasionalisme soal apa ? nasionalisme soal menyusahkan rakyat ya ?,nasionalisme soal apa ? nasionalisme soal menyusahkan rakyat ya ?,nasionalisme soal apa nasionalisme soal menyusahkan rakyat ya,nasionalisme soal apa nasionalisme soal menyusahkan rakyat ya,"['nasionalisme', 'nasionalisme', 'susah', 'rakyat']","[nasionalisme, nasionalisme, susah, rakyat]",nasionalisme nasionalisme susah rakyat,0,0,2025-02-16 00:13:24,False,True,False,id
"yukaaka’s comment: ayok ke jepang we ,😁😁🤏","ayok ke jepang we ,😁😁🤏",ayok ke jepang we,ayok ke jepang we,"['ayok', 'jepang', 'we']","[ayok, jepang, we]",ayok jepang we,0,0,2025-02-19 05:55:23,False,True,False,id
Idull’s comment: Sapa bang,Sapa bang,sapa bang,sapa bang,"['sapa', 'bang']","[sapa, bang]",sapa bang,0,0,2025-02-17 05:08:27,False,True,False,ms
"Brave_Americano’s comment: BAHLUL SENGAJA BLUNDER, AGAR LUPA AKAN PAGAR LAUT, 271T, IKN, SAMBO, dan masih banyak lagi","BAHLUL SENGAJA BLUNDER, AGAR LUPA AKAN PAGAR LAUT, 271T, IKN, SAMBO, dan masih banyak lagi",bahlul sengaja blunder agar lupa akan pagar laut 271t ikn sambo dan masih banyak lagi,bahlul sengaja blunder agar lupa akan pagar laut 271t ikn sambo dan masih banyak lagi,"['bahlul', 'sengaja', 'blunder', 'lupa', 'pagar', 'laut', 'ikn', 'sambo']","[bahlul, sengaja, blunder, lupa, pagar, laut, ikn, sambo]",bahlul sengaja blunder lupa pagar laut ikn sambo,0,0,2025-02-14 15:43:09,False,True,False,id
"Jamaluddin Daud’s comment: @Jamaluddin Daud::ayooooo viralkan agar byk lagi anak muda terselamatkan bisa berkarya dan berjuang di negri orang
disini sudah tidak ada harapan rezim tdk amanah oligarki makin rakus tamak mengarong isi bumi kita
biarkan para bazzer dan keluarga mulyono yg ngurus negri Konoha
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥","@Jamaluddin Daud::ayooooo viralkan agar byk lagi anak muda terselamatkan bisa berkarya dan berjuang di negri orang
disini sudah tidak ada harapan rezim tdk amanah oligarki makin rakus tamak mengarong isi bumi kita
biarkan para bazzer dan keluarga mulyono yg ngurus negri Konoha
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥",daudayooooo viralkan agar byk lagi anak muda terselamatkan bisa berkarya dan berjuang di negri orang disini sudah tidak ada harapan rezim tdk amanah oligarki makin rakus tamak mengarong isi bumi kita biarkan para bazzer dan keluarga mulyono yg ngurus negri konoha,daudayo viralkan agar byk lagi anak muda terselamatkan bisa berkarya dan berjuang di negri orang disini sudah tidak ada harapan rezim tidak amanah oligarki makin rakus tamak mengarong isi bumi kita biarkan para bazzer dan keluarga mulyono yang ngurus negri konoha,"['daudayo', 'viralkan', 'byk', 'anak', 'muda', 'selamat', 'karya', 'juang', 'negri', 'orang', 'harap', 'rezim', 'amanah', 'oligarki', 'rakus', 'tamak', 'mengarong', 'isi', 'bumi', 'biar', 'bazzer', 'keluarga', 'mulyono', 'ngurus', 'negri', 'konoha']","[daudayo, viralkan, byk, anak, muda, selamat, karya, juang, negri, orang, harap, rezim, amanah, oligarki, rakus, tamak, mengarong, isi, bumi, biar, bazzer, keluarga, mulyono, ngurus, negri, konoha]",daudayo viralkan byk anak muda selamat karya juang negri orang harap rezim amanah oligarki rakus tamak mengarong isi bumi biar bazzer keluarga mulyono ngurus negri konoha,0,0,2025-02-13 00:33:45,False,True,False,id
"mitsue’s comment: untuk apa tinggal di negara sendiri kelaparan,mnding kabur aja dulu","untuk apa tinggal di negara sendiri kelaparan,mnding kabur aja dulu",untuk apa tinggal di negara sendiri kelaparanmnding kabur aja dulu,untuk apa tinggal di negara sendiri kelaparanmnding kabur aja dulu,"['tinggal', 'negara', 'kelaparanmnding', 'kabur', 'aja']","[tinggal, negara, kelaparanmnding, kabur, aja]",tinggal negara kelaparanmnding kabur aja,0,0,2025-02-20 05:51:47,False,True,False,id
Hafizah Ispermai Dit’s comment: kmii jauhh lbihhh raguuu sm bpk 😅,kmii jauhh lbihhh raguuu sm bpk 😅,kmii jauhh lbihhh raguuu sm bpk,kmii jauhh lbih ragu sama bpk,"['kmii', 'jauhh', 'lbih', 'ragu', 'bpk']","[kmii, jauhh, lbih, ragu, bpk]",kmii jauhh lbih ragu bpk,0,0,2025-02-20 00:58:34,False,True,False,id
Tiang Alit’s comment: masssss meluuuuuu,masssss meluuuuuu,masssss meluuuuuu,mas melu,"['mas', 'melu']","[mas, melu]",mas melu,0,0,2025-02-20 04:15:52,False,True,False,id
Dapoer Shusie Cake's’s comment: pengen nyusul pindah kewarganegaraan korea 🤲🥰,pengen nyusul pindah kewarganegaraan korea 🤲🥰,pengen nyusul pindah kewarganegaraan korea,ingin nyusul pindah kewarganegaraan korea,"['nyusul', 'pindah', 'kewarganegaraan', 'korea']","[nyusul, pindah, kewarganegaraan, korea]",nyusul pindah kewarganegaraan korea,0,0,2025-02-16 07:46:15,False,True,False,id
"Ieka’s comment: udah gede pak kita ini, nasionalisme tp KTA g pnya uang, ya sama aja, pusinnggg","udah gede pak kita ini, nasionalisme tp KTA g pnya uang, ya sama aja, pusinnggg",udah gede pak kita ini nasionalisme tp kta g pnya uang ya sama aja pusinnggg,sudah gede pak kita ini nasionalisme tp kta tidak pnya uang ya sama aja pusinng,"['gede', 'nasionalisme', 'tp', 'kta', 'pnya', 'uang', 'aja', 'pusinng']","[gede, nasionalisme, tp, kta, pnya, uang, aja, pusinng]",gede nasionalisme tp kta pnya uang aja pusinng,0,0,2025-02-21 11:04:18,False,True,False,id
ᴘʀɪᴀ ɢᴀʙᴜᴛ’s comment: pindah jepang bg yuk mayan 500jt🤗,pindah jepang bg yuk mayan 500jt🤗,pindah jepang bg yuk mayan 500jt,pindah jepang bg yuk mayan 500jt,"['pindah', 'jepang', 'bg', 'mayan']","[pindah, jepang, bg, mayan]",pindah jepang bg mayan,1,0,2025-02-15 22:36:14,False,True,False,id
"ALVARO MGVHOW󱢏’s comment: Aku cinta indonesia tapi yg namanya umur begitu cepat gaji paling besar UMR susah beli tanah untuk masa depan anak, lebih baik cari kesuksesan di negara orang 1th udah kebeli rumah dan tanah di indo.","Aku cinta indonesia tapi yg namanya umur begitu cepat gaji paling besar UMR susah beli tanah untuk masa depan anak, lebih baik cari kesuksesan di negara orang 1th udah kebeli rumah dan tanah di indo.",aku cinta indonesia tapi yg namanya umur begitu cepat gaji paling besar umr susah beli tanah untuk masa depan anak lebih baik cari kesuksesan di negara orang 1th udah kebeli rumah dan tanah di indo,saya cinta indonesia tapi yang namanya umur begitu cepat gaji paling besar umr susah beli tanah untuk masa depan anak lebih baik cari kesuksesan di negara orang 1th sudah kebeli rumah dan tanah di indonesia,"['cinta', 'indonesia', 'nama', 'umur', 'cepat', 'gaji', 'umr', 'susah', 'beli', 'tanah', 'anak', 'cari', 'sukses', 'negara', 'orang', 'kebel', 'rumah', 'tanah', 'indonesia']","[cinta, indonesia, nama, umur, cepat, gaji, umr, susah, beli, tanah, anak, cari, sukses, negara, orang, kebel, rumah, tanah, indonesia]",cinta indonesia nama umur cepat gaji umr susah beli tanah anak cari sukses negara orang kebel rumah tanah indonesia,0,0,2025-02-15 06:20:03,False,True,False,id
"Raihann✮’s comment: lebih heran tuh warga negara ny sendiri gk betah di negara sendiri, brrti ada yg gak beres sama negara ny","lebih heran tuh warga negara ny sendiri gk betah di negara sendiri, brrti ada yg gak beres sama negara ny",lebih heran tuh warga negara ny sendiri gk betah di negara sendiri brrti ada yg gak beres sama negara ny,lebih heran tuh warga negara nya sendiri tidak betah di negara sendiri brrti ada yang tidak beres sama negara nya,"['heran', 'warga', 'negara', 'betah', 'negara', 'brrti', 'beres', 'negara']","[heran, warga, negara, betah, negara, brrti, beres, negara]",heran warga negara betah negara brrti beres negara,0,0,2025-02-15 19:40:08,False,True,False,id
🇲🇨🪅🅾️Ny🅰️ 🪅🇸🇦’s comment: ke saudi ijazah SD bisa gaji 6 juta,ke saudi ijazah SD bisa gaji 6 juta,ke saudi ijazah sd bisa gaji 6 juta,ke saudi ijazah sd bisa gaji 6 juta,"['saudi', 'ijazah', 'sd', 'gaji', 'juta']","[saudi, ijazah, sd, gaji, juta]",saudi ijazah sd gaji juta,0,0,2025-02-18 03:35:35,False,True,False,id
P.K.I’s comment: asal uang kelazzz,asal uang kelazzz,asal uang kelazzz,asal uang kelaz,"['uang', 'kelaz']","[uang, kelaz]",uang kelaz,0,0,2025-02-19 13:42:32,False,True,False,id
Kak kelinci’s comment: Ayo ke UAE ges duitnya banyak WKWKWKWKW,Ayo ke UAE ges duitnya banyak WKWKWKWKW,ayo ke uae ges duitnya banyak wkwkwkwkw,ayo ke uae ges duitnya banyak wkwkwkwkw,"['uae', 'ges', 'duit', 'wkwkwkwkw']","[uae, ges, duit, wkwkwkwkw]",uae ges duit wkwkwkwkw,0,0,2025-02-14 17:29:51,False,True,False,id
"danarmahendra’s comment: yakin guweh, makin banyak yang mau pindah ke luar negeri 😅😅","yakin guweh, makin banyak yang mau pindah ke luar negeri 😅😅",yakin guweh makin banyak yang mau pindah ke luar negeri,yakin guweh makin banyak yang mau pindah ke luar negeri,"['guweh', 'pindah', 'negeri']","[guweh, pindah, negeri]",guweh pindah negeri,45,3,2025-02-12 09:32:58,False,True,False,id
"Persiden tiktok#AMS#’s comment: sebenar Q mau kejepang,, tapi Q anak terahir mak gak ada yg merawat","sebenar Q mau kejepang,, tapi Q anak terahir mak gak ada yg merawat",sebenar q mau kejepang tapi q anak terahir mak gak ada yg merawat,sebenar saya mau kejepang tapi saya anak terahir mak tidak ada yang merawat,"['benar', 'kejepang', 'anak', 'terahir', 'mak', 'rawat']","[benar, kejepang, anak, terahir, mak, rawat]",benar kejepang anak terahir mak rawat,3,0,2025-02-12 02:53:36,False,True,False,id
